DATE,INDPRO_actual,INDPRO_fitted,residual
2010-04-01,90.5991,81.38828141415804,9.210818585841963
2010-05-01,91.823,82.84202964333437,8.980970356665622
2010-06-01,91.9928,83.8965056352915,8.096294364708498
2010-07-01,92.3421,83.8965056352915,8.445594364708498
2010-08-01,92.6805,83.36926763931295,9.311232360687043
2010-09-01,92.9537,83.36926763931295,9.584432360687046
2010-10-01,92.6903,83.85385038237172,8.836449617628276
2010-11-01,92.7709,81.91551941013662,10.855380589863373
2010-12-01,93.6787,84.38108837835028,9.297611621649722
2011-01-01,93.4814,85.39290911738763,8.088490882612362
2011-02-01,93.1102,85.9201471133662,7.190052886633808
2011-03-01,94.0788,86.00545761920583,8.073342380794173
2011-04-01,93.7749,85.69149588782625,8.083404112173753
2011-05-01,93.888,86.21873388380484,7.6692661161951605
2011-06-01,94.172,85.73415114074606,8.437848859253933
2011-07-01,94.636,86.30404438964445,8.33195561035555
2011-08-01,95.2749,86.17607863088503,9.098821369114972
2011-09-01,95.1961,86.26138913672463,8.93471086327537
2011-10-01,95.8568,87.27320987576198,8.583590124238029
2011-11-01,95.8485,88.19972010895972,7.648779891040277
2011-12-01,96.3571,88.72695810493832,7.6301418950616835
2012-01-01,96.9318,89.65346833813604,7.278331661863959
2012-02-01,97.2435,89.56815783229644,7.675342167703562
2012-03-01,96.74,89.9247748165958,6.815225183404195
2012-04-01,97.4359,89.88211956367601,7.55378043632399
2012-05-01,97.6609,89.79680905783638,7.864090942163614
2012-06-01,97.6663,89.79680905783638,7.8694909421636225
2012-07-01,97.8713,89.79680905783638,8.07449094216362
2012-08-01,97.4525,90.40935755965457,7.043142440345434
2012-09-01,97.381,91.8204505359111,5.5605494640888935
2012-10-01,97.7193,91.73514003007148,5.984159969928527
2012-11-01,98.0777,92.21972277313024,5.85797722686975
2012-12-01,98.3101,91.2505572870127,7.059542712987309
2013-01-01,98.3342,90.85128504979355,7.48291495020645
2013-02-01,98.7941,92.26237802605006,6.531721973949942
2013-03-01,99.1921,93.27419876508742,5.917901234912577
2013-04-01,99.1065,92.74696076910882,6.359539230891173
2013-05-01,99.1839,93.4021645238468,5.781735476153187
2013-06-01,99.3897,93.48747502968644,5.9022249703135685
2013-07-01,99.0814,94.45664051580397,4.6247594841960336
2013-08-01,99.6543,94.98387851178254,4.670421488217471
2013-09-01,100.161,94.98387851178254,5.177121488217466
2013-10-01,100.082,94.94122325886275,5.140776741137245
2013-11-01,100.3158,96.43762674095885,3.878173259041148
2013-12-01,100.5175,97.36413697415661,3.1533630258433902
2014-01-01,100.1599,97.93403022305499,2.2258697769450038
2014-02-01,100.9168,97.44944747999621,3.467352520003786
2014-03-01,101.8942,97.4067922270764,4.4874077729236035
2014-04-01,101.9928,99.78705068945047,2.2057493105495354
2014-05-01,102.3836,99.3024679463917,3.0811320536083002
2014-06-01,102.735,100.22897817958943,2.5060218204105666
2014-07-01,102.9632,99.78705068945047,3.1761493105495333
2014-08-01,102.7688,100.27163343250925,2.4971665674907513
2014-09-01,103.0641,101.2407989186268,1.8233010813732022
2014-10-01,103.0764,102.20996440474434,0.8664355952556662
2014-11-01,103.7126,101.72538166168556,1.9872183383144346
2014-12-01,103.7044,102.56658138904369,1.137818610956316
2015-01-01,102.8905,102.12465389890471,0.7658461010952919
2015-02-01,102.2335,103.09381938502224,-0.8603193850222368
2015-03-01,101.8914,103.57840212808102,-1.6870021280810192
2015-04-01,101.3355,103.53574687516124,-2.200246875161241
2015-05-01,100.8883,102.56658138904369,-1.6782813890436898
2015-06-01,100.571,103.9776743653002,-3.406674365300205
2015-07-01,101.2228,104.46225710835897,-3.2394571083589625
2015-08-01,101.0367,104.90418459849795,-3.8674845984979527
2015-09-01,100.7547,105.38876734155673,-4.6340673415567295
2015-10-01,100.2675,105.47407784739633,-5.206577847396332
2015-11-01,99.5298,104.98949510433755,-5.4596951043375554
2015-12-01,99.0417,104.96221481235867,-5.920514812358661
2016-01-01,99.5607,105.50482776927818,-5.944127769278182
2016-02-01,99.0445,104.8496240145402,-5.805124014540198
2016-03-01,98.3096,104.45035177732103,-6.140751777321029
2016-04-01,98.6421,103.92311378134247,-5.281013781342466
2016-05-01,98.4184,105.37686201051879,-6.958462010518787
2016-06-01,98.8833,104.8496240145402,-5.9663240145401915
2016-07-01,98.9992,105.29155150467916,-6.292351504679161
2016-08-01,98.85,104.7643135087006,-5.914313508700602
2016-09-01,98.7457,104.27973076564183,-5.53403076564183
2016-10-01,98.7611,104.7643135087006,-6.003213508700597
2016-11-01,98.3491,105.69082374189833,-7.3417237418983206
2016-12-01,99.0214,105.13630545394089,-6.114905453940892
2017-01-01,98.7611,104.66709767182304,-5.9059976718230445
2017-02-01,98.3646,105.10902516196202,-6.7444251619620275
2017-03-01,99.0137,105.5236723601221,-6.509972360122106
2017-04-01,100.0224,105.05446457800427,-5.032064578004267
2017-05-01,100.1408,105.01180932508447,-4.871009325084472
2017-06-01,100.3471,104.9418737801858,-4.594773780185804
2017-07-01,100.1068,104.47266599806797,-4.36586599806796
2017-08-01,99.6925,103.94542800208939,-4.252928002089391
2017-09-01,99.7954,104.47266599806797,-4.677265998067966
2017-10-01,101.0247,104.95724874112673,-3.9325487411267375
2017-11-01,101.2664,104.91459348820693,-3.6481934882069282
2017-12-01,101.4644,104.80200269038846,-3.337602690388465
2018-01-01,101.4625,104.81737765132938,-3.3548776513293745
2018-02-01,101.7085,104.29013965535081,-2.5816396553508127
2018-03-01,102.2067,104.39082512213135,-2.1841251221313485
2018-04-01,103.3329,103.6230305695749,-0.2901305695748988
2018-05-01,102.4024,104.54954080277263,-2.1471408027726255
2018-06-01,103.198,103.06851228161744,0.12948771838254913
2018-07-01,103.3646,103.65378049145676,-0.2891804914567615
2018-08-01,104.0327,103.65378049145676,0.3789195085432482
2018-09-01,104.1004,103.9677422228363,0.13265777716368632
2018-10-01,103.9856,102.45943340970226,1.5261665902977484
2018-11-01,104.0681,102.41677815678246,1.651321843217545
2018-12-01,104.0936,101.63360864328506,2.459991356714937
2019-01-01,103.4021,100.59450761226884,2.8075923877311624
